"S.NO","Hotspot Name","Hotspot Location","Vehicle Type","Parking Charge"
"4112","Sri chithra art gallery","Trivandrum, Kerala, India|Trivandrum International Airport|Trivandrum Central Railway Station, Chalai Bazaar, Thampanoor, Thiruvananthapuram, Kerala, India|Domestic Airport Terminal 2 Parking Lot, Palayam Airport Road, Vallakkadavu, Trivandrum, Kerala, India","BENZ LARGE - 45 SEATER","0"
"4113","Sri chithra art gallery","Trivandrum, Kerala, India|Trivandrum International Airport|Trivandrum Central Railway Station, Chalai Bazaar, Thampanoor, Thiruvananthapuram, Kerala, India|Domestic Airport Terminal 2 Parking Lot, Palayam Airport Road, Vallakkadavu, Trivandrum, Kerala, India","LEYLAND - 40 SEATER","0"
"4114","Sri chithra art gallery","Trivandrum, Kerala, India|Trivandrum International Airport|Trivandrum Central Railway Station, Chalai Bazaar, Thampanoor, Thiruvananthapuram, Kerala, India|Domestic Airport Terminal 2 Parking Lot, Palayam Airport Road, Vallakkadavu, Trivandrum, Kerala, India","LEYLAND - 36 SEATER","0"
"4115","Sri chithra art gallery","Trivandrum, Kerala, India|Trivandrum International Airport|Trivandrum Central Railway Station, Chalai Bazaar, Thampanoor, Thiruvananthapuram, Kerala, India|Domestic Airport Terminal 2 Parking Lot, Palayam Airport Road, Vallakkadavu, Trivandrum, Kerala, India","BENZ- 26 SEATER","0"
"4116","Sri chithra art gallery","Trivandrum, Kerala, India|Trivandrum International Airport|Trivandrum Central Railway Station, Chalai Bazaar, Thampanoor, Thiruvananthapuram, Kerala, India|Domestic Airport Terminal 2 Parking Lot, Palayam Airport Road, Vallakkadavu, Trivandrum, Kerala, India","INNOVA CRYSTA 7+1","0"
"4117","Sri chithra art gallery","Trivandrum, Kerala, India|Trivandrum International Airport|Trivandrum Central Railway Station, Chalai Bazaar, Thampanoor, Thiruvananthapuram, Kerala, India|Domestic Airport Terminal 2 Parking Lot, Palayam Airport Road, Vallakkadavu, Trivandrum, Kerala, India","INNOVA 7+1","0"
"4118","Sri chithra art gallery","Trivandrum, Kerala, India|Trivandrum International Airport|Trivandrum Central Railway Station, Chalai Bazaar, Thampanoor, Thiruvananthapuram, Kerala, India|Domestic Airport Terminal 2 Parking Lot, Palayam Airport Road, Vallakkadavu, Trivandrum, Kerala, India","MUV 6+1","0"
"4119","Sri chithra art gallery","Trivandrum, Kerala, India|Trivandrum International Airport|Trivandrum Central Railway Station, Chalai Bazaar, Thampanoor, Thiruvananthapuram, Kerala, India|Domestic Airport Terminal 2 Parking Lot, Palayam Airport Road, Vallakkadavu, Trivandrum, Kerala, India","Tempo Traveller 12 Seater","0"
"4120","Sri chithra art gallery","Trivandrum, Kerala, India|Trivandrum International Airport|Trivandrum Central Railway Station, Chalai Bazaar, Thampanoor, Thiruvananthapuram, Kerala, India|Domestic Airport Terminal 2 Parking Lot, Palayam Airport Road, Vallakkadavu, Trivandrum, Kerala, India","Innova Crysta 6+1","0"
"4121","Sri chithra art gallery","Trivandrum, Kerala, India|Trivandrum International Airport|Trivandrum Central Railway Station, Chalai Bazaar, Thampanoor, Thiruvananthapuram, Kerala, India|Domestic Airport Terminal 2 Parking Lot, Palayam Airport Road, Vallakkadavu, Trivandrum, Kerala, India","Innova","0"
"4122","Sri chithra art gallery","Trivandrum, Kerala, India|Trivandrum International Airport|Trivandrum Central Railway Station, Chalai Bazaar, Thampanoor, Thiruvananthapuram, Kerala, India|Domestic Airport Terminal 2 Parking Lot, Palayam Airport Road, Vallakkadavu, Trivandrum, Kerala, India","Sedan","0"
"4123","Kailasakona watter false","Kanipakam, Andhra Pradesh, India","VOLVO - 43 SEATER","150"
"4124","Kailasakona watter false","Kanipakam, Andhra Pradesh, India","BENZ LARGE - 45 SEATER","150"
"4125","Kailasakona watter false","Kanipakam, Andhra Pradesh, India","LEYLAND - 40 SEATER","150"
"4126","Kailasakona watter false","Kanipakam, Andhra Pradesh, India","LEYLAND - 36 SEATER","150"
"4127","Kailasakona watter false","Kanipakam, Andhra Pradesh, India","BENZ- 26 SEATER","150"
"4128","Kailasakona watter false","Kanipakam, Andhra Pradesh, India","INNOVA CRYSTA 7+1","80"
"4129","Kailasakona watter false","Kanipakam, Andhra Pradesh, India","INNOVA 7+1","80"
"4130","Kailasakona watter false","Kanipakam, Andhra Pradesh, India","MUV 6+1","80"
"4131","Kailasakona watter false","Kanipakam, Andhra Pradesh, India","Tempo Traveller 12 Seater","120"
"4132","Kailasakona watter false","Kanipakam, Andhra Pradesh, India","Innova Crysta 6+1","80"
"4133","Kailasakona watter false","Kanipakam, Andhra Pradesh, India","Innova","80"
"4134","Kailasakona watter false","Kanipakam, Andhra Pradesh, India","Sedan","80"
"4135","Varasiddhi vinayagar temple","Kanipakam, Andhra Pradesh, India","VOLVO - 43 SEATER","150"
"4136","Varasiddhi vinayagar temple","Kanipakam, Andhra Pradesh, India","BENZ LARGE - 45 SEATER","150"
"4137","Varasiddhi vinayagar temple","Kanipakam, Andhra Pradesh, India","LEYLAND - 40 SEATER","150"
"4138","Varasiddhi vinayagar temple","Kanipakam, Andhra Pradesh, India","LEYLAND - 36 SEATER","150"
"4139","Varasiddhi vinayagar temple","Kanipakam, Andhra Pradesh, India","BENZ- 26 SEATER","150"
"4140","Varasiddhi vinayagar temple","Kanipakam, Andhra Pradesh, India","INNOVA CRYSTA 7+1","80"
"4141","Varasiddhi vinayagar temple","Kanipakam, Andhra Pradesh, India","INNOVA 7+1","80"
"4142","Varasiddhi vinayagar temple","Kanipakam, Andhra Pradesh, India","MUV 6+1","80"
"4143","Varasiddhi vinayagar temple","Kanipakam, Andhra Pradesh, India","Tempo Traveller 12 Seater","120"
"4144","Varasiddhi vinayagar temple","Kanipakam, Andhra Pradesh, India","Innova Crysta 6+1","80"
"4145","Varasiddhi vinayagar temple","Kanipakam, Andhra Pradesh, India","Innova","80"
"4146","Varasiddhi vinayagar temple","Kanipakam, Andhra Pradesh, India","Sedan","80"
"4147","Talakona Waterfall","Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India","VOLVO - 43 SEATER","150"
"4148","Talakona Waterfall","Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India","BENZ LARGE - 45 SEATER","150"
"4149","Talakona Waterfall","Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India","LEYLAND - 40 SEATER","150"
"4150","Talakona Waterfall","Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India","LEYLAND - 36 SEATER","150"
"4151","Talakona Waterfall","Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India","BENZ- 26 SEATER","150"
"4152","Talakona Waterfall","Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India","INNOVA CRYSTA 7+1","50"
"4153","Talakona Waterfall","Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India","INNOVA 7+1","50"
"4154","Talakona Waterfall","Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India","MUV 6+1","50"
"4155","Talakona Waterfall","Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India","Tempo Traveller 12 Seater","100"
"4156","Talakona Waterfall","Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India","Innova Crysta 6+1","50"
"4157","Talakona Waterfall","Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India","Innova","50"
"4158","Talakona Waterfall","Tirupati, Airport|Tirupati Bus Stop , Tata Nagar|Tirupati, Railway Station|Tirupati Bus Stop, Balaji Nagar|Tirupati, Andhra Pradesh, India","Sedan","50"
"4159","Submarine  museum","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","VOLVO - 43 SEATER","150"
"4160","Submarine  museum","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","BENZ LARGE - 45 SEATER","150"
"4161","Submarine  museum","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","LEYLAND - 40 SEATER","150"
"4162","Submarine  museum","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","LEYLAND - 36 SEATER","150"
"4163","Submarine  museum","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","BENZ- 26 SEATER","150"
"4164","Submarine  museum","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","INNOVA CRYSTA 7+1","60"
"4165","Submarine  museum","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","INNOVA 7+1","60"
"4166","Submarine  museum","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","MUV 6+1","60"
"4167","Submarine  museum","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","Tempo Traveller 12 Seater","80"
"4168","Submarine  museum","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","Innova Crysta 6+1","60"
"4169","Submarine  museum","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","Innova","60"
"4170","Submarine  museum","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","Sedan","60"
"4171","Kovaikutralam Falls","Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station","VOLVO - 43 SEATER","150"
"4172","Kovaikutralam Falls","Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station","BENZ LARGE - 45 SEATER","150"
"4173","Kovaikutralam Falls","Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station","LEYLAND - 40 SEATER","150"
"4174","Kovaikutralam Falls","Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station","LEYLAND - 36 SEATER","150"
"4175","Kovaikutralam Falls","Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station","BENZ- 26 SEATER","150"
"4176","Kovaikutralam Falls","Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station","INNOVA CRYSTA 7+1","50"
"4177","Kovaikutralam Falls","Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station","INNOVA 7+1","50"
"4178","Kovaikutralam Falls","Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station","MUV 6+1","50"
"4179","Kovaikutralam Falls","Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station","Tempo Traveller 12 Seater","70"
"4180","Kovaikutralam Falls","Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station","Innova Crysta 6+1","50"
"4181","Kovaikutralam Falls","Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station","Innova","50"
"4182","Kovaikutralam Falls","Coimbatore, International Airport|Coimbatore|Coimbatore, Railway Station","Sedan","50"
"4183","Borra caves","Araku, Andhra Pradesh, India","VOLVO - 43 SEATER","150"
"4184","Borra caves","Araku, Andhra Pradesh, India","BENZ LARGE - 45 SEATER","150"
"4185","Borra caves","Araku, Andhra Pradesh, India","LEYLAND - 40 SEATER","150"
"4186","Borra caves","Araku, Andhra Pradesh, India","LEYLAND - 36 SEATER","150"
"4187","Borra caves","Araku, Andhra Pradesh, India","BENZ- 26 SEATER","150"
"4188","Borra caves","Araku, Andhra Pradesh, India","INNOVA CRYSTA 7+1","60"
"4189","Borra caves","Araku, Andhra Pradesh, India","INNOVA 7+1","60"
"4190","Borra caves","Araku, Andhra Pradesh, India","MUV 6+1","60"
"4191","Borra caves","Araku, Andhra Pradesh, India","Tempo Traveller 12 Seater","80"
"4192","Borra caves","Araku, Andhra Pradesh, India","Innova Crysta 6+1","60"
"4193","Borra caves","Araku, Andhra Pradesh, India","Innova","60"
"4194","Borra caves","Araku, Andhra Pradesh, India","Sedan","60"
"4195","Katiki falls","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","VOLVO - 43 SEATER","150"
"4196","Katiki falls","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","BENZ LARGE - 45 SEATER","150"
"4197","Katiki falls","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","LEYLAND - 40 SEATER","150"
"4198","Katiki falls","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","LEYLAND - 36 SEATER","150"
"4199","Katiki falls","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","BENZ- 26 SEATER","150"
"4200","Katiki falls","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","INNOVA CRYSTA 7+1","60"
"4201","Katiki falls","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","INNOVA 7+1","60"
"4202","Katiki falls","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","MUV 6+1","60"
"4203","Katiki falls","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","Tempo Traveller 12 Seater","80"
"4204","Katiki falls","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","Innova Crysta 6+1","60"
"4205","Katiki falls","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","Innova","60"
"4206","Katiki falls","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","Sedan","60"
"4207","Matsya dharshini aquarium","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","VOLVO - 43 SEATER","150"
"4208","Matsya dharshini aquarium","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","VOLVO - 43 SEATER","150"
"4209","Matsya dharshini aquarium","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","BENZ LARGE - 45 SEATER","150"
"4210","Matsya dharshini aquarium","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","BENZ LARGE - 45 SEATER","150"
"4211","Matsya dharshini aquarium","Visakhapatnam Airport, Andhra Pradesh|Visakhapatnam Bus Stand, Andhra Pradesh|Visakhapatnam, Railway Station Andhra Pradesh|Vizag, Andhra Pradesh, India|Simhachalam, Visakhapatnam, Andhra Pradesh, India","LEYLAND - 40 SEATER","150"
